DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	co2_mean	h2o_mean	avg_signal_strength_7200_mean	co2_signal_strength_7200_mean	h2o_signal_strength_7200_mean	delta_signal_strength_7200_mean	flowrate_mean	rssi_77_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	241
DATA	2026-05-28T233000_AIU-1657.ghg	2026-05-29	00:00:00	149	0	18000	18000	0.31585629969379286	1	NaN	15.327554264625052	1	NaN	59.49868601810325	1	NaN	10.182955292892588	1	NaN	1.3448863928662913	1	NaN	0.03069936493083539	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.329454993796064e-10	2.2682631588276017e-11	3.1387419556311903e-12	NaN	17.41202530542212	437.5236454254206	444.4930165871513	0	0	623.9882511144285	15.679371557380069	15.929130310098023	0.1	1	0.0863452768243213	2.078103668733088	2.11120605287023	0	1	NaN	NaN	NaN	NaN	9	300.88432127465137	292.15715860791096	97514.72050945675	1.1559224636725465	1014.1164288702482	0.024909004547991432	0.08714863825773567	0.011342977587107561	1529.3796650741826	2191.701743750425	0.00981292253034788	69.7804648572811	662.3220786762424	286.48143565510645	-0.5809556589952857	-1.0719327118731694	0.482484912063144	1.3112364038840307	1.5376317890072706e-14	3.6351055565173486e-14	1.3112364038840307	4.736831376214065	279.45637598686017	241.54362401313986	21.58997122941836	NaN	0.5227336041157942	1.280026264509639	-799.2350392271936	-0.0025062714992286407	0.25761164305311623	0.02501358386318282	0	28.04849142601231	-4.256466785669844	9.628139458666022	23.97542860736032	36.56404138487165	51.28158793427291	76.82916345435271	0.31202570243567	1.0122765439776955	18.527935488283173	1.0218216978225276	54.19191615163308	1.0979254885843384	9.274723465999918	1.0979254885843384	1.2249341206208662	1.0979254885843384	0.017176750445088707	1.3053308792855132	NaN	NaN	800000009	800000009	800000009	800000019	800000019	811000019	899999999	899999999	89999	89999	89	89	2	1	1	8	8	0	3	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	0	0	18000	0	21	18000	18000	18000	18000	100	NaN	2.1726664399160063	0.2942873849185865	0.09309870418468517	0.34212409705742447	32.396368943521374	0.34084192184316775	1.7416963215277612e-7	NaN	0.01580558256510225	0.23470514530448383	0.030998049895792232	0.000017176750445088707	NaN	17.41334995555877	624.0191209319294	110.20939206144544	110.75182751189337	109.66695124583775	1.0848881596028788	0.00027925498671700345	40.55320959726968	243
DATA	2026-05-29T000000_AIU-1657.ghg	2026-05-29	00:30:00	149.02	0	18000	18000	0.1460835775551434	1	NaN	-4.863692299374232	2	NaN	96.93882171246995	1	NaN	15.501354143465445	1	NaN	2.1902819643330615	1	NaN	0.01568570997411647	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.222619661914065e-10	-2.203079898289065e-11	-3.093602030229453e-12	NaN	17.39943232219953	436.55084406253366	443.40401307678206	0	0	616.0161101488221	15.455811882924209	15.698444081502515	0.1	1	0.0865020233941783	2.077718441462518	2.110335388232924	0.3	0	NaN	NaN	NaN	NaN	9	300.5228233583238	291.73742580429985	97530.64181636322	1.1578729851799512	1013.9818869970122	0.024869158173939233	0.14193027128878238	0.011199162149130032	1507.8196009188152	2134.95599466342	0.00967218537134236	70.6253245822299	627.1363937446047	286.2639205656909	-0.45354527444910325	-0.2644092057930745	0.29961610303749653	0.6044711351939119	4.399177665349777e-14	-3.576334875003232e-14	0.6044711351939119	3.9372900969930416	310.7585395981657	210.2414604018343	29.713710919986344	NaN	0.3551977756001453	0.7528152478110701	790.2794192481776	0.0025346731184087063	-0.05017280191212166	-0.011662851225723976	0	20.96374019669743	-3.181328453476137	7.196173623864005	17.919489814808422	27.32835261945206	38.32840312157326	57.42293222561509	0.1436397692906361	1.0170134516128508	0.8605325809646871	1.0229243326613024	88.67556112044605	1.0931853205958304	14.179987465452406	1.0931853205958304	2.0035779140715766	1.0931853205958304	0.008434276819051267	1.3117875279786058	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	9	0	0	6	6	1	5	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	0	0	18000	0	21	18000	18000	18000	18000	100	NaN	0.816362325063542	0.6002609746819692	0.0890071958766293	0.0866769074567194	12.727248931847777	0.3092197692024094	1.8226057210913842e-7	NaN	0.0007329531227047794	0.35818182709321256	0.0506097201943379	0.000008434276819051267	NaN	17.400752451366845	616.0556336822574	110.33438652483622	110.86186915164524	109.80690076425341	1.0549565894371908	0.0002793452196573425	38.26658820343012	185
DATA	2026-05-29T003000_AIU-1657.ghg	2026-05-29	01:00:00	149.041	0	18000	18000	0.23229570569877953	1	NaN	81.92376421491804	1	NaN	136.47066062889368	1	NaN	-9.409836663972616	1	NaN	3.081113021407454	1	NaN	0.030922244763510194	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.198031188643815e-11	2.1661253649111522e-12	3.0367737915911726e-13	NaN	17.707863164616594	443.0793075747145	450.04830704146514	0.1	1	618.8650942823801	15.485003182355147	15.728559983757496	0.1	1	0.08676105867604839	2.0764754507625147	2.1091354194446326	-1	0	NaN	NaN	NaN	NaN	9	299.86793956163194	290.9402298309	97529.52069480444	1.1610193985121182	1013.9817146867779	0.02480148629442573	0.199656123787203	0.011250929029595378	1510.6500455500695	2030.713061034536	0.009690560764112802	74.39012800658685	520.0630154844664	286.292631726562	-0.3848767676243832	-1.0887177182270955	0.3780038389340259	1.2150404513791302	-6.116409845851813e-14	3.500157602882636e-15	1.2150404513791302	3.295529963358614	270.469205677029	250.53079432297102	18.125770006768146	NaN	0.44730201300385986	0.6754120486547162	-93.69582728791696	-0.021378753547313202	0.6003031262352743	0.1555748700479685	0	23.475116952014126	-3.562439565048977	8.058247995928692	20.066176892867794	30.6021858613085	42.920000792827125	64.30198223579669	0.2294278771779687	1.0124999130710965	88.4759425467445	1.0216417428164444	124.43266847079613	1.0967430201894512	-8.579800820019955	1.0967430201894512	2.8093299566886896	1.0967430201894512	-0.003976781968765559	1.3055639646849608	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800001019	899999999	899999999	89999	89999	89	89	7	0	3	26	8	1	6	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	0	0	18000	0	16	18000	18000	18000	18000	100	NaN	1.0613049052337826	0.1831443666728599	0.1063748254027898	0.1584842437827054	11.699268687790667	0.22539121662968178	2.1949786072843197e-7	NaN	0.07515460533687608	-0.2161396331301202	0.07077175320472505	-0.000003976781968765559	NaN	17.7092126652071	618.9046391757815	110.32843435011971	110.82783624712627	109.82903002018398	0.998805320329139	0.0002782013747782912	40.275389554017664	222
DATA	2026-05-29T010000_AIU-1657.ghg	2026-05-29	01:30:00	149.062	0	18000	18000	0.07315053409155985	0	NaN	-4.841605994279498	2	NaN	61.395432965263616	0	NaN	13.158824854765655	1	NaN	1.3851885250747178	0	NaN	-0.00003181067313809275	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.975126503772054e-10	2.0342389433933864e-11	2.9223841570433055e-12	NaN	17.785744822310527	444.13353029683736	450.95218848843024	0	0	605.5178033797428	15.1205790007334	15.352721031973577	0.1	1	0.08698858318250288	2.074978917264712	2.1068354897287036	0.1	0	NaN	NaN	NaN	NaN	9	299.2415415996976	290.23427970218506	97519.60231951663	1.1638863460793512	1013.7623995308887	0.024743823231947806	0.08976021642484171	0.011011751729212342	1474.9483841852089	1942.1534237246117	0.00946119160715851	75.94396849228269	467.20503953940283	285.92696605997793	-0.4433210410266402	-1.434377179754983	0.38593632189476546	1.5501349243779112	1.3675296559422796e-14	3.359503109634647e-14	1.5501349243779112	3.1290225313064353	268.1747402945383	252.8252597054617	14.416541076592342	NaN	0.25069949781034356	0.40156031785591617	279.0829164186958	0.007177436819510791	-0.07885938351503748	-0.016367759212294976	0	17.055700722147712	-2.5882683859004296	5.854670136227556	14.578956450867228	22.233828464451424	31.183260556833773	46.71820664818927	0.07236790402851315	1.0108146017706736	-1.2681185752189197	1.0226798761001987	55.20179470664765	1.1121999437070857	11.831348247425577	1.1121999437070857	1.2454491954546685	1.1121999437070857	-0.0019688509833524497	1.3793487693920892	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	6	1	0	12	0	1	4	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	0	0	18000	0	16	18000	18000	18000	18000	100	NaN	0.5444031082382338	0.1844516054245269	0.07426592204907162	0.2901874995420391	12.747594508316041	0.21735432321582618	5.919628007785426e-8	NaN	-0.0010747640012774902	0.2972485656709322	0.03129043108383455	-0.0000019688509833524496	NaN	17.787207241303154	605.5453195648723	110.43043420198228	110.90866750717161	109.95218191888594	0.9564898381994842	0.00027728842736299465	40.198648867607126	032
DATA	2026-05-29T013000_AIU-1657.ghg	2026-05-29	02:00:00	149.083	0	18000	18000	0.12853590700282144	1	NaN	54.89177317042813	1	NaN	73.52404497123281	1	NaN	-6.599404916334895	1	NaN	1.6571740490167677	1	NaN	0.00011205332459929279	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.0154458003996276e-10	-3.3127047101020463e-12	-4.939042679776338e-13	NaN	17.956265877079925	446.6176291251682	453.22109526290814	0.1	1	585.7900689868187	14.570076739056805	14.785502647252805	0.1	1	0.08733776189867215	2.0730585127727674	2.1037097249012793	0.2	0	NaN	NaN	NaN	NaN	9	298.38231816524933	289.19643191007765	97530.11292569495	1.1684336825906114	1013.4323335507706	0.024652684824964823	0.10738487837628655	0.010650068712616152	1421.4024035983714	1818.1076325750653	0.00911482514694645	78.18032211795827	396.7052289766939	285.3636643365067	-0.9189831707280941	-1.7250165777987265	0.6191830224504696	2.0502682451457135	4.854582722781503e-15	-5.65510561801038e-15	2.0502682451457135	3.7698964980632557	279.04595742667493	241.95404257332504	17.57782642572974	NaN	0.33167306128708596	0.3140944591716839	-56.99917270942134	-0.035142615318501096	0.7465826069812292	0.13976493809607557	0	19.83266156721113	-3.009682907722311	6.807910932013445	16.952660814322137	25.853877390466078	36.260430647845645	54.32473262604816	0.1270048004000517	1.0120555018231352	57.999695406641756	1.024511541339454	66.28019593129666	1.1092913039581964	-5.949208195166373	1.1092913039581964	1.4939033985965675	1.1092913039581964	-0.01805492193828025	1.3062365993293445	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800011019	899999999	899999999	89999	89999	89	89	3	2	0	26	1	0	5	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	151	0	18000	0	16	18000	18000	18000	18000	100	NaN	0.25505082128139384	0.2839874576205235	0.08915063944145042	0.11445301012297185	13.901964020798113	0.22528232919668298	3.0561068233540715e-8	NaN	0.04898091440441457	-0.14883304516241228	0.03737340914917942	-0.00001805492193828025	NaN	17.957581043614294	585.8216611161838	110.49854578251309	110.93431627570257	110.06278944079081	0.8715331127428321	0.00027667731072546713	39.834816230773974	123
DATA	2026-05-29T020000_AIU-1657.ghg	2026-05-29	02:30:00	149.104	0	18000	18000	0.08318171371656992	1	NaN	33.89971293152263	1	NaN	85.9607682255036	1	NaN	10.088085683551304	1	NaN	1.9364579895590175	1	NaN	0.002332889189641434	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.4643895872471454e-10	-1.4244403699302598e-11	-2.1743117465988725e-12	NaN	17.999027859445683	446.8742413164003	453.3380679270425	0	0	574.2899762989374	14.258292139901426	14.46453165794729	0.1	1	0.08766147518564803	2.0752758773872366	2.105293771014679	0.1	0	NaN	NaN	NaN	NaN	9	297.92130933803975	288.6438600408794	97530.70317752768	1.17081636640541	1013.2463950445699	0.024605431666084948	0.12548247772342433	0.010442183345941781	1390.9942779468627	1754.9430124827243	0.00891872000218183	79.26150695793922	363.9487345358616	285.0354048698253	-0.5967442879752322	-2.2407237408344045	0.467343565471288	2.36545062010548	2.945649009039665e-14	-2.4803503956488877e-14	2.36545062010548	3.7061773891733134	265.9127461557241	255.08725384427586	11.394931824911888	NaN	0.2665443857823365	0.2015191496942559	-47.8995553213788	-0.04181875983107436	0.39436261019204066	0.10720687311435834	0	19.376930540928146	-2.9405239662623157	6.651473218125408	16.56310878748216	25.25978597027913	35.42720898384437	53.07641474050784	0.08216183125246705	1.0124130931425928	38.03011760307719	1.0260715372377847	77.1059725423389	1.114839297024657	9.048914682568984	1.114839297024657	1.7369839713464899	1.114839297024657	-0.011541933608512037	1.3075606565506583	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	10	2	0	38	5	0	3	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	0	0	18000	0	21	18000	18000	18000	18000	100	NaN	0.15690330401509703	0.18511345181227068	0.06102154356114412	0.16441775034915615	16.131102599695367	0.16617872936924571	7.199048358301883e-8	NaN	0.03205706933265223	0.22587389169413724	0.04335761173371837	-0.000011541933608512036	NaN	18.000457848394678	574.3241013084449	110.33419421916537	110.7443553059896	109.92400882551404	0.8203501469956501	0.0002759856546569305	38.809824921184095	138
DATA	2026-05-29T023000_AIU-1657.ghg	2026-05-29	03:00:00	149.124	0	18000	18000	0.0937701322658351	1	NaN	46.35504605234354	1	NaN	23.869556236992484	1	NaN	-2.1865055779789007	2	NaN	0.5374079789760052	1	NaN	0.00443452479827361	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.3075494008696162e-10	-4.154180885304994e-12	-6.339143885952034e-13	NaN	18.1300118086104	449.0731291282981	455.5729637830561	0.1	1	576.0038470102386	14.267384527790403	14.473889068746796	0.1	1	0.08789629931561649	2.0752693951910683	2.1053066142048293	0.5	0	NaN	NaN	NaN	NaN	9	297.496523560418	288.0500785197853	97524.12640125325	1.1731466977585727	1013.2400914629726	0.024556470703055895	0.03482403703764514	0.01046967525198453	1391.7874442365828	1689.222217895778	0.00892443824117479	82.39220568447756	297.4347736591951	285.04404705926305	-0.7968055153184412	-2.0931055493197723	0.5496588032225608	2.306103785564531	-4.5887509448435026e-14	-7.212071424292332e-15	2.306103785564531	3.8776162784144366	271.8408784354367	249.15912156456324	13.789150015734737	NaN	0.2827197206621845	0.2516194417929107	-41.79892017392019	-0.0479222906157706	1.942015410429104	0.13793555475955455	0	20.373513157168983	-3.091759223117203	6.993567780913564	17.41497261873476	26.558932062317428	37.24927985005595	55.80620892287608	0.09262776726765305	1.0123328568946406	46.740079718724104	1.0257658025427783	21.43116603549331	1.1137777663362238	-1.9631434960058674	1.1137777663362238	0.48250916405326605	1.1137777663362238	-0.009761526903549199	1.3072801540297174	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	13	0	0	52	7	6	14	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	0	0	18000	0	21	18000	18000	18000	18000	100	NaN	0.26915598845719724	0.17352037171346635	0.060562523415157825	0.1508000783307864	16.563803201184523	0.08971845580355263	5.417625073683667e-8	NaN	0.03932101871639466	-0.04890582106660604	0.012020265909342452	-0.000009761526903549199	NaN	18.131405545695696	576.0429345192437	110.06712083541024	110.44322896766661	109.69100445959302	0.7522247445301903	0.00027570246977847996	39.05877020899455	254
DATA	2026-05-29T030000_AIU-1657.ghg	2026-05-29	03:30:00	149.145	0	18000	18000	0.025327428151010745	0	NaN	17.511666185736246	1	NaN	14.159014933185647	0	NaN	-4.722537622430668	1	NaN	0.31884695585174294	0	NaN	-0.006048756735017867	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.827580952912974e-11	3.1240777175053144e-12	4.78516299865318e-13	NaN	18.043883697574586	446.675361733189	453.1091990670095	0	0	573.5948171471587	14.199308570800014	14.403833040747877	0.1	1	0.08785775974304491	2.0763082204220096	2.1062150173701006	0	0	NaN	NaN	NaN	NaN	9	297.50274050733776	288.26431117334494	97525.11136310667	1.1723170167693622	1013.2059313903599	0.024574485992351548	0.020661282739192943	0.0104120812500216	1385.160604676581	1712.6803081849187	0.008881625960454722	80.87677531275877	327.51970350833767	284.971708680044	-0.33370988771800797	-1.9552725314398378	0.33001655222833126	2.0108117480531957	1.8241198249079478e-14	5.446488748003831e-15	2.0108117480531957	3.305461047263444	260.68545146062115	260.3145485393789	9.446178776661002	NaN	0.1469849982297165	0.16500598747316791	-15.548377071369528	-0.12883016605562445	1.2367856286875378	0.10030247878111899	1	24.762262688699796	11	20	35	54	92	232	0.025026506876571927	1.0120241021219194	17.973901299411473	1.0243286556698763	12.771793079029774	1.1086160608437647	-4.259849545059231	1.1086160608437647	0.28760809726053344	1.1086160608437647	-0.010119128700055597	1.3061023297050056	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	4	1	0	23	5	0	5	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	151	17997	18000	0	21	18000	18000	18000	18000	100	NaN	0.18561864318783375	0.09201098573862669	0.052382346019875375	0.09747193491823888	14.559938170106715	0.08021071105619225	6.433905231919655e-8	NaN	0.015132112449422325	-0.10619186854891721	0.007169652574541832	-0.000010119128700055596	NaN	18.045244287119953	573.6338909019252	110.13798730532328	110.50607169977825	109.76990488921271	0.7361652390460182	0.00027475937871753966	39.50171734417807	007
DATA	2026-05-29T033000_AIU-1657.ghg	2026-05-29	04:00:00	149.166	0	18000	18000	0.025969357719362818	1	NaN	21.21167262823556	0	NaN	18.294676900762557	1	NaN	1.856251510234485	2	NaN	0.41182561224129394	1	NaN	0.0061799398386484464	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.8108543832338283e-10	5.6793330044064334e-12	8.846572130392414e-13	NaN	18.034128708364328	446.0594815647855	452.3882306620279	0	0	565.5994392891048	13.98964134849595	14.188128173043317	0.1	1	0.08810218088459343	2.078289501398322	2.1077765392248513	0.1	0	NaN	NaN	NaN	NaN	9	297.1223335342408	287.8796659547519	97516.71307347872	1.1738758604716284	1013.0808240626222	0.024543808618163326	0.026686299673235846	0.010271158211063837	1364.5897799861077	1670.7642676015844	0.008749782286976402	81.67458488593388	306.17448761547666	284.7452013763334	-0.5702059055929103	-2.288626277228193	0.5119414452354654	2.413509696467421	-2.833751670525302e-14	1.0041263498324397e-14	2.413509696467421	3.467874718647127	264.9902720148235	256.0097279851765	12.246321526190586	NaN	0.1487371715128507	0.08977865498688857	-13.299380841418074	-0.15061603422632833	1.1594450529679166	0.11991931263981165	1	30.352853678535975	13	24	42	65	109	270	0.025649207652535887	1.012481869661002	21.78595582750956	1.0263227003075002	16.39731550762149	1.1157117085573656	1.6637375909899252	1.1157117085573656	0.3691147176126632	1.1157117085573656	-0.0015705997324163888	1.3077953597071872	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	15	2	0	54	0	5	7	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	301	0	18000	18000	0	21	18000	18000	18000	18000	100	NaN	0.07679383506069812	0.06679537006754675	0.035968104845532284	0.10630295648742863	9.73554324479676	0.07155395751664717	8.367862899902662e-8	NaN	0.018319362306024947	0.04141397914818626	0.009188053032692498	-0.0000015705997324163888	NaN	18.035476011435186	565.638659548605	110.29290870751274	110.65544454553394	109.93035883543229	0.7250809412846954	0.00027493964150845484	39.241342345749885	167
